specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,correction,s_tensor,aniso_type,NLT_beta
NA93-49Bf,NA93-49Bf,NA93-49B,6.473e-07,8.439049492981164e-09,1.2502409871927852e-07,2.2462397158072961e-07,-5.94062569205241e-07,-5.260315340486864e-09,4.090189032607753e-09,-5.178512579994322e-09,1.3836575084396243e-09,3.674505263413739e-09,3e-05,P,373.0,1,,,
NA93-49Bf,NA93-49Bf,NA93-49B,5.678e-07,8.351612271736586e-08,1.0778994694563557e-07,1.9286740076582093e-07,-5.230490732802164e-07,-1.7791851572072897e-09,5.1622195506141095e-09,-8.333743902490492e-08,1.2137196559431772e-09,4.3876029689837365e-09,3e-05,P,573.0,1,,,
NA93-49Bf,NA93-49Bf,NA93-49B,2.6190000000000004e-07,5.949829665353811e-07,4.2463968148839225e-08,8.370105368346703e-08,-2.445047136996172e-07,1.617742882563785e-08,-3.013739671137841e-09,-5.947553603264358e-07,5.598330008656538e-10,1.5796738741493626e-09,3e-05,P,673.0,1,,,
NA93-49Bf,NA93-49Bf,NA93-49B,1.501e-07,8.447882514683133e-07,1.9472839055125083e-08,4.373671261012917e-08,-1.4226003834243883e-07,-4.088165989645898e-08,-1.554219834829618e-08,-8.436553323327617e-07,3.2085121584549296e-10,2.0020602848826697e-09,3e-05,P,733.0,1,,,
NA93-49Bf,NA93-49Bf,NA93-49B,9.978e-08,9.37988202298979e-07,2.005128195914218e-08,3.135331576921032e-08,-9.257950141403423e-08,6.567053238029546e-09,-1.4888147049200335e-08,-9.378470475196265e-07,2.1328803675591797e-10,2.1162072197670756e-09,3e-05,P,783.0,1,,,
NA93-49Bf,NA93-49Bf,NA93-49B,5.5770000000000016e-08,9.584088458433066e-07,8.643380757066339e-09,1.812122460070933e-08,-5.203081863721754e-08,7.281317461767852e-09,-2.1106691432352184e-08,-9.581487388623437e-07,1.192130067135453e-10,2.1068018543458886e-09,3e-05,P,818.0,1,,,
NA93-49Bf,NA93-49Bf,NA93-49B,2.843e-08,9.941475245866645e-07,3.022542437432956e-09,7.33323762586281e-09,-2.7301149483795493e-08,-1.6974426283294858e-08,-1.4617247112181487e-08,-9.938951179983767e-07,6.077148611916965e-11,4.287991598841165e-09,3e-05,P,843.0,1,,,
NA94-19a,NA94-19a,NA94-19,7.184e-06,0.0,-2.1095873601444945e-06,-1.213066534466605e-06,6.7592874441671565e-06,0.0,0.0,0.0,3.0712793266276105e-08,0.0,3e-05,ZI,273.0,1,,,
NA94-19a,NA94-19a,NA94-19,6.939e-06,2.074595582650714e-07,-2.2191669718341454e-06,-1.0967806310550554e-06,6.482444847313623e-06,2.5345691095765067e-08,-1.620842810085443e-08,-2.0526653676845637e-07,2.9665377571643914e-08,4.136193596364636e-08,3e-05,ZI,373.0,1,,,
NA94-19a,NA94-19a,NA94-19,6.422999999999999e-06,3.375280269435563e-07,-2.1662553298402965e-06,-1.047208742809136e-06,5.955301897882475e-06,6.099255796461497e-09,3.531769637515847e-08,-3.356197675553267e-07,2.7459391863765504e-08,3.7884329341116565e-08,3e-05,IZ,473.0,1,,,
NA94-19a,NA94-19a,NA94-19,5.782000000000001e-06,6.996055566438306e-07,-2.040783777418679e-06,-8.789003487399865e-07,5.338001475347256e-06,-1.7254475649674095e-08,1.3780727455200178e-08,-6.992569695811293e-07,2.471901039331966e-08,3.309691785921989e-08,3e-05,ZI,573.0,1,,,
NA94-19a,NA94-19a,NA94-19,4.896e-06,1.0380738627998705e-06,-1.8260087392953316e-06,-6.682243068330612e-07,4.493326647348771e-06,-3.801498561951048e-08,2.6389466517822437e-08,-1.0370418513992082e-06,2.0931213228241623e-08,2.6971947033665087e-08,3e-05,IZ,623.0,1,,,
NA94-19a,NA94-19a,NA94-19,3.699e-06,1.7216020978400668e-06,-1.4719025479305032e-06,-3.642590545405917e-07,3.3739323097212378e-06,-1.2937706070653187e-07,6.169413144233714e-08,-1.7156250154377654e-06,1.5813839405895783e-08,1.8678232495221113e-08,3e-05,ZI,673.0,1,,,
NA94-19a,NA94-19a,NA94-19,2.496e-06,2.268731540949192e-06,-1.0762324833224525e-06,-1.7431162622052344e-07,2.24529621627213e-06,-2.1075147009888458e-07,1.4009300848273862e-08,-2.2588781202709005e-06,1.0670814586946708e-08,1.2025476866067033e-08,3e-05,IZ,703.0,1,,,
NA94-19a,NA94-19a,NA94-19,7.156e-07,3.4866845295971486e-06,-3.201057020148018e-07,-3.025889775958082e-08,6.392965654874004e-07,-2.7200401941169906e-07,5.442147589138516e-09,-3.4760542581187637e-06,3.0593088615460996e-09,1.2761558686881351e-08,3e-05,ZI,733.0,1,,,
NA94-19a,NA94-19a,NA94-19,1.305e-07,3.675856958846376e-06,-6.45344304000242e-08,-6.441392491706209e-09,1.1324339166464519e-07,-3.425556567302417e-07,-4.4986045187032115e-08,-3.6595841648580607e-06,5.579091761204109e-10,1.5272536654242367e-08,3e-05,IZ,763.0,1,,,
NA94-19a,NA94-19a,NA94-19,7.208e-08,3.6834658478541754e-06,-2.5027397179228374e-08,4.098393462380813e-09,6.747117133606519e-08,-3.72079299853181e-07,-8.257037085887904e-09,-3.6646158691283605e-06,3.081539725268905e-10,1.5474894580960818e-08,3e-05,ZI,783.0,1,,,
NA94-19a,NA94-19a,NA94-19,6.939e-06,1.8751405536113814e-07,-2.2191669718341454e-06,-1.0967806310550554e-06,6.482444847313623e-06,1.3617025365909788e-08,-2.3652439177643445e-08,-1.8551727601253752e-07,2.9665377571643914e-08,2.3983681824026857e-08,3e-05,P,373.0,1,,,
NA94-19a,NA94-19a,NA94-19,5.782000000000001e-06,7.562029555332809e-07,-2.040783777418679e-06,-8.789003487399865e-07,5.338001475347256e-06,-5.0333221444220976e-08,-3.793298430341389e-08,-7.535718714748801e-07,2.471901039331966e-08,1.3069182769349395e-08,3e-05,P,573.0,1,,,
NA94-19a,NA94-19a,NA94-19,3.699e-06,1.997049601603533e-06,-1.4719025479305032e-06,-3.642590545405917e-07,3.3739323097212378e-06,-1.8080205532517917e-07,5.651036094741817e-08,-1.988045348366232e-06,1.5813839405895783e-08,6.151964018676408e-09,3e-05,P,673.0,1,,,
NA94-19a,NA94-19a,NA94-19,7.156e-07,3.4905994800289024e-06,-3.201057020148018e-07,-3.025889775958082e-08,6.392965654874004e-07,-3.442632489619099e-07,-7.454435179768954e-08,-3.472781404725511e-06,3.0593088615460996e-09,1.4646719060448488e-08,3e-05,P,733.0,1,,,
NA94-19b,NA94-19b,NA94-19,6.617999999999999e-06,0.0,1.9085612668441447e-06,2.4516548996395723e-06,-5.843347169540377e-06,0.0,0.0,0.0,4.243957388005606e-08,0.0,3e-05,ZI,273.0,1,,,
NA94-19b,NA94-19b,NA94-19,6.355e-06,1.7010934006481392e-07,1.8529958235324814e-06,2.3632131741986316e-06,-5.600683437873025e-06,-2.4298692917382775e-08,2.844431321317853e-09,-1.6834093474331057e-07,2.716868056892882e-08,3.885701008761624e-08,3e-05,ZI,373.0,1,,,
NA94-19b,NA94-19b,NA94-19,5.927e-06,3.4514326008063976e-07,1.6330079256407217e-06,2.2978653793487183e-06,-5.213677091380436e-06,2.6563938483793372e-08,1.1673255320526988e-08,-3.4392144780682576e-07,2.5338909477897895e-08,3.680229701085974e-08,3e-05,IZ,473.0,1,,,
NA94-19b,NA94-19b,NA94-19,5.422000000000001e-06,5.563886357482791e-07,1.5071955057058866e-06,2.113010168666766e-06,-4.760423692770511e-06,-4.2750981857090604e-08,2.5757116470644355e-08,-5.541455029964635e-07,2.3179950597125426e-08,3.4297825590029004e-08,3e-05,ZI,573.0,1,,,
NA94-19b,NA94-19b,NA94-19,4.755e-06,8.842709006502684e-07,1.2636489779835973e-06,1.9019446104720326e-06,-4.1708300084200745e-06,4.44999457940638e-09,2.122842822008259e-08,-8.840048512991232e-07,2.0328414808065545e-08,3.126080558657444e-08,3e-05,IZ,623.0,1,,,
NA94-19b,NA94-19b,NA94-19,3.695e-06,1.3553121037291403e-06,8.959221343318919e-07,1.5707187096466684e-06,-3.222295961636686e-06,-5.5500324027169195e-08,3.251475007032477e-09,-1.3541713482635297e-06,1.5796738741493626e-08,2.6277762884619e-08,3e-05,ZI,673.0,1,,,
NA94-19b,NA94-19b,NA94-19,2.542e-06,2.060035505875824e-06,5.735297435019313e-07,1.1256154998165646e-06,-2.205859782463816e-06,3.906770979103134e-08,-1.1304868975066431e-08,-2.059633996480492e-06,1.0867472227571527e-08,2.1913370893493943e-08,3e-05,IZ,703.0,1,,,
NA94-19b,NA94-19b,NA94-19,6.227e-07,3.040401567525259e-06,1.1981072634304035e-07,2.822563831063139e-07,-5.419704918617755e-07,3.370679066826837e-08,-1.6403197948806224e-07,-3.0357863979170414e-06,2.6621459308059757e-09,1.5547530296423187e-08,3e-05,ZI,733.0,1,,,
NA94-19b,NA94-19b,NA94-19,1.267e-07,3.2969231356843915e-06,1.1667070129862158e-08,5.892300985806279e-08,-1.1155648068961082e-07,1.1590964487304721e-07,-1.8341991142922278e-07,-3.289775714684468e-06,5.416635449383605e-10,1.4571286943068579e-08,3e-05,IZ,763.0,1,,,
NA94-19b,NA94-19b,NA94-19,5.178e-08,3.2716762253887644e-06,1.9195592396411813e-09,1.4580499989124052e-08,-4.9647685871475034e-08,1.6327646132877834e-07,-8.504257395990245e-08,-3.266492596281874e-06,2.213681006859377e-10,1.4199552266339615e-08,3e-05,ZI,783.0,1,,,
NA94-19b,NA94-19b,NA94-19,6.355e-06,1.8503217612757032e-07,1.8529958235324814e-06,2.3632131741986316e-06,-5.600683437873025e-06,-3.258465502219924e-08,8.676790225413978e-09,-1.8193366860197325e-07,2.716868056892882e-08,3.576390201406357e-08,3e-05,P,373.0,1,,,
NA94-19b,NA94-19b,NA94-19,5.422000000000001e-06,6.504158866344588e-07,1.5071955057058866e-06,2.113010168666766e-06,-4.760423692770511e-06,5.454795855196311e-08,-7.470033955759194e-09,-6.480814334611062e-07,2.3179950597125426e-08,2.7452979114614696e-08,3e-05,P,573.0,1,,,
NA94-19b,NA94-19b,NA94-19,3.695e-06,1.7034312584113888e-06,8.959221343318919e-07,1.5707187096466684e-06,-3.222295961636686e-06,-2.9219582539711863e-08,-5.092430135797487e-09,-1.7031730197735415e-06,1.5796738741493626e-08,9.678976051621535e-09,3e-05,P,673.0,1,,,
NA94-19b,NA94-19b,NA94-19,6.227e-07,3.1157391728187313e-06,1.1981072634304035e-07,2.822563831063139e-07,-5.419704918617755e-07,3.124937467991077e-08,-9.050119006565151e-08,-3.114267747676164e-06,2.6621459308059757e-09,1.3530900708207667e-08,3e-05,P,733.0,1,,,
NA94-19c,NA94-19c,NA94-19,4.308e-06,0.0,2.96677084430284e-07,-3.3910345920688997e-06,-2.640403587137022e-06,0.0,0.0,0.0,5.525224668337309e-08,0.0,3e-05,ZI,273.0,1,,,
NA94-19c,NA94-19c,NA94-19,4.231e-06,8.381804555074791e-08,3.858070024619842e-07,-3.3344324909763958e-06,-2.575669606135897e-06,-6.442372199026122e-08,-3.26049163985758e-09,-5.352025783883335e-08,1.8088227771382823e-08,2.5671467193184368e-08,3e-05,ZI,373.0,1,,,
NA94-19c,NA94-19c,NA94-19,3.947e-06,2.2986731920065752e-07,3.0638433149930364e-07,-3.124749135205257e-06,-2.391836215848761e-06,1.418363766299364e-07,1.4312903360691535e-08,-1.803235078917203e-07,1.6874080598829588e-08,2.421062836829176e-08,3e-05,IZ,473.0,1,,,
NA94-19c,NA94-19c,NA94-19,2.793e-06,6.825631815522168e-07,3.6815337073593517e-07,-2.1999977934897143e-06,-1.6808693596636708e-06,7.314989914316906e-10,8.638279256634256e-08,-6.770745711281366e-07,1.1940538918806955e-08,1.811994390754638e-08,3e-05,ZI,573.0,1,,,
NA94-19c,NA94-19c,NA94-19,1.574e-06,1.2200262483072187e-06,3.381770630389017e-07,-1.1950924042111217e-06,-9.668849049557366e-07,-8.75146771245519e-08,8.281567854664803e-08,-1.2140621035322827e-06,6.729111442249247e-09,1.2489045151509809e-08,3e-05,IZ,623.0,1,,,
NA94-19c,NA94-19c,NA94-19,9.581e-07,1.49894461132969e-06,2.4260468557097926e-07,-7.006005308079316e-07,-6.068422140644558e-07,-1.2012449671539285e-07,1.2437654650333704e-07,-1.4889377179059883e-06,4.09603664092694e-09,1.016850266528142e-08,3e-05,ZI,673.0,1,,,
NA94-19c,NA94-19c,NA94-19,5.267e-07,1.7345707217071504e-06,1.3994295810890232e-07,-3.534555651514887e-07,-3.6455180967754326e-07,-1.0113397152600996e-07,1.978012217149766e-07,-1.720285495228947e-06,2.2517299851541793e-09,9.218604305109826e-09,3e-05,IZ,703.0,1,,,
NA94-19c,NA94-19c,NA94-19,1.869e-07,1.924433526336636e-06,5.523255395933463e-08,-1.223265473071555e-07,-1.3006610168310358e-07,-1.6120694742555927e-07,2.2254154946021752e-07,-1.904713095496022e-06,7.990285441908413e-10,8.75786491477767e-09,3e-05,ZI,733.0,1,,,
NA94-19c,NA94-19c,NA94-19,6.876e-08,1.939242924433037e-06,9.83083902343718e-09,-3.007748981145432e-08,-6.104618588197896e-08,-1.4132158034585857e-07,1.6435141393988243e-07,-1.9270910574303717e-06,2.9396042107309923e-10,8.542565974525909e-09,3e-05,IZ,763.0,1,,,
NA94-19c,NA94-19c,NA94-19,6.124e-08,1.93242621235846e-06,3.256912543511375e-09,-5.036429011304775e-08,-3.468671794927676e-08,-1.615686334138596e-07,2.3836550248095002e-07,-1.9108502113284143e-06,2.618111719970418e-10,8.387687772867958e-09,3e-05,ZI,783.0,1,,,
NA94-19c,NA94-19c,NA94-19,4.231e-06,9.864950140527751e-08,3.858070024619842e-07,-3.3344324909763958e-06,-2.575669606135897e-06,6.762595691193603e-08,1.913530071112661e-08,-6.922639919820746e-08,1.8088227771382823e-08,3.6296160193580745e-08,3e-05,P,373.0,1,,,
NA94-19c,NA94-19c,NA94-19,2.793e-06,7.921360457986703e-07,3.6815337073593517e-07,-2.1999977934897143e-06,-1.6808693596636708e-06,-3.4487636977238184e-08,3.24136158181074e-08,-7.907208581154765e-07,1.1940538918806955e-08,1.3364169230286622e-08,3e-05,P,573.0,1,,,
NA94-19c,NA94-19c,NA94-19,9.581e-07,1.5970682337507643e-06,2.4260468557097926e-07,-7.006005308079316e-07,-6.068422140644558e-07,-1.0551602319610013e-07,1.693809855865148e-07,-1.5845514803332857e-06,4.09603664092694e-09,7.336185028525862e-09,3e-05,P,673.0,1,,,
NA94-19c,NA94-19c,NA94-19,1.869e-07,1.91100284079127e-06,5.523255395933463e-08,-1.223265473071555e-07,-1.3006610168310358e-07,-1.321903798680098e-07,2.2397335114234375e-07,-1.89322304522228e-06,7.990285441908413e-10,8.29382223504672e-09,3e-05,P,733.0,1,,,
NA94-19d,NA94-19d,NA94-19,3.414e-06,0.0,2.2311158806639643e-06,-2.5756706213871544e-06,2.0841971397200136e-07,0.0,0.0,0.0,5.1083959735347034e-08,0.0,3e-05,ZI,273.0,1,,,
NA94-19d,NA94-19d,NA94-19,3.363e-06,4.5965217191286636e-08,2.140314410939865e-06,-2.5871956874155557e-06,1.8772772129200986e-07,-2.405515994898817e-08,-1.686073713937586e-08,-3.535344416584641e-08,1.4377383596114495e-08,2.0320602475041206e-08,3e-05,ZI,373.0,1,,,
NA94-19d,NA94-19d,NA94-19,3.188e-06,1.219873692139497e-07,1.9938869998018866e-06,-2.4798952839836785e-06,1.946227440371237e-07,4.116843289949179e-08,2.8659167383337505e-08,-1.1119680977993195e-07,1.3629229528520074e-08,1.927161848208652e-08,3e-05,IZ,473.0,1,,,
NA94-19d,NA94-19d,NA94-19,2.09e-06,7.050173451308009e-07,1.3083123406193e-06,-1.615631189290491e-06,2.1483640188534584e-07,7.402132387715374e-09,1.3854174822456398e-08,-7.048423420960083e-07,8.935097150127653e-09,1.275762859594362e-08,3e-05,ZI,573.0,1,,,
NA94-19d,NA94-19d,NA94-19,1.034e-06,1.313082146312272e-06,6.149779902914293e-07,-8.043578207153865e-07,2.0968206339863388e-07,4.329595561850158e-08,-5.0428319848676885e-08,-1.3113989353924165e-06,4.420521747957891e-09,7.937223229610722e-09,3e-05,IZ,623.0,1,,,
NA94-19d,NA94-19d,NA94-19,6.011e-07,1.5668790995939428e-06,3.474475787400926e-07,-4.6275672708415615e-07,1.6265792807609162e-07,9.670727290733006e-11,-5.6398729142302915e-08,-1.5658637510151263e-06,2.5698023430343215e-09,7.051584480402319e-09,3e-05,ZI,673.0,1,,,
NA94-19d,NA94-19d,NA94-19,3.143e-07,1.7502074890032585e-06,1.727884936838242e-07,-2.504711805923634e-07,7.869443527431095e-08,1.9370438817871275e-08,-4.0953137325186626e-08,-1.7496210678905072e-06,1.3436847053995795e-09,7.420379938332646e-09,3e-05,IZ,703.0,1,,,
NA94-19d,NA94-19d,NA94-19,1.3160000000000001e-07,1.8504108075405837e-06,6.203029936177492e-08,-1.1053669341811913e-07,3.538984839296897e-08,1.7345447642024356e-08,-4.866642543277177e-08,-1.8496893985598472e-06,5.626118588310044e-10,7.813908523180817e-09,3e-05,ZI,733.0,1,,,
NA94-19d,NA94-19d,NA94-19,6.162e-08,1.8520718461738306e-06,3.613913263108454e-08,-4.955912102025126e-08,5.906015270296202e-09,2.7602235695710127e-08,-4.7477838327771295e-08,-1.8512574361341704e-06,2.634357351152469e-10,7.909170547509318e-09,3e-05,IZ,763.0,1,,,
NA94-19d,NA94-19d,NA94-19,3.763e-08,1.8525967066819633e-06,1.7522607288411974e-08,-3.2679524488201686e-08,6.404983453617806e-09,1.9242273687028548e-08,-7.056825625563909e-08,-1.8511521854567357e-06,1.6087450036330315e-10,7.902144691908848e-09,3e-05,ZI,783.0,1,,,
NA94-19d,NA94-19d,NA94-19,3.363e-06,3.2603531896453096e-08,2.140314410939865e-06,-2.5871956874155557e-06,1.8772772129200986e-07,-1.0187481091076093e-08,-1.0501735761209235e-08,-2.9136215731349544e-08,1.4377383596114495e-08,2.679246595208133e-08,3e-05,P,373.0,1,,,
NA94-19d,NA94-19d,NA94-19,2.09e-06,8.284026242979916e-07,1.3083123406193e-06,-1.615631189290491e-06,2.1483640188534584e-07,1.179323488528479e-08,-2.4505659017249543e-08,-8.279560980093511e-07,8.935097150127653e-09,9.613779768588306e-09,3e-05,P,573.0,1,,,
NA94-19d,NA94-19d,NA94-19,6.011e-07,1.618476858382363e-06,3.474475787400926e-07,-4.6275672708415615e-07,1.6265792807609162e-07,4.1163335645066266e-08,-6.052935025905706e-08,-1.6168206822882466e-06,2.5698023430343215e-09,6.814614764260037e-09,3e-05,P,673.0,1,,,
NA94-19d,NA94-19d,NA94-19,1.3160000000000001e-07,1.82878283406097e-06,6.203029936177492e-08,-1.1053669341811913e-07,3.538984839296897e-08,1.9906855276840613e-08,-5.858293534987995e-08,-1.8277358701286279e-06,5.626118588310044e-10,7.797902967384133e-09,3e-05,P,733.0,1,,,
NA94-19e,NA94-19e,NA94-19,2.475e-06,0.0,-7.12831021832785e-07,2.3027849627529234e-06,5.609619859062163e-07,0.0,0.0,0.0,3.703362634592382e-08,0.0,3e-05,ZI,273.0,1,,,
NA94-19e,NA94-19e,NA94-19,2.447e-06,3.5065140543299064e-08,-6.092996037024337e-07,2.306106440315268e-06,5.462930338787981e-07,-1.8482345781782006e-08,-1.132212403757057e-08,-2.756404329923002e-08,1.0461331448020271e-08,1.4758325410270256e-08,3e-05,ZI,373.0,1,,,
NA94-19e,NA94-19e,NA94-19,2.3430000000000003e-06,7.768486183370823e-08,-6.074494067061316e-07,2.2053311625901787e-06,5.071180154569751e-07,-1.8969299054394092e-08,-6.271210237892392e-09,-7.507180145473701e-08,1.0016714173564159e-08,1.4117487908738382e-08,3e-05,IZ,473.0,1,,,
NA94-19e,NA94-19e,NA94-19,2.061e-06,2.5928466196710653e-07,-6.043754396271948e-07,1.9285643731278764e-06,4.0384500328382897e-07,8.030666113401364e-08,3.2917658116558957e-10,-2.4653451634949987e-07,8.811117333212004e-09,1.2292679416559794e-08,3e-05,ZI,573.0,1,,,
NA94-19e,NA94-19e,NA94-19,1.462e-06,5.732295513068434e-07,-4.0781324464889554e-07,1.3856305374662843e-06,2.2618658476982233e-07,4.5741576486939896e-08,-5.4954272932722815e-09,-5.713752068044244e-07,6.250292838988817e-09,8.857405466648843e-09,3e-05,IZ,623.0,1,,,
NA94-19e,NA94-19e,NA94-19,9.361e-07,9.041613758630067e-07,-2.3946978400934227e-07,8.999936108796836e-07,9.459879979295607e-08,9.245661456256766e-08,-5.7646131283561786e-08,-8.975725550473079e-07,4.0019829867150695e-09,6.4159008980297724e-09,3e-05,ZI,673.0,1,,,
NA94-19e,NA94-19e,NA94-19,6.385e-07,1.0830600551691816e-06,-1.4457912141453446e-07,6.212917596661476e-07,2.7850978832767035e-08,1.1595709113270138e-07,-3.607181639355914e-08,-1.0762303936338085e-06,2.7296935551945005e-09,5.8149853963992445e-09,3e-05,IZ,703.0,1,,,
NA94-19e,NA94-19e,NA94-19,2.566e-07,1.348136314784548e-06,-4.5880648398855274e-08,2.524649007337468e-07,0.0,1.8140411251280326e-07,-8.747593527630829e-08,-1.3330086391137304e-06,1.0970076213984477e-09,5.874805577641089e-09,3e-05,ZI,733.0,1,,,
NA94-19e,NA94-19e,NA94-19,6.68e-08,1.4144139051272082e-06,-1.1287645561542603e-08,6.534849785778534e-08,-8.025140834154426e-09,1.7647944188264974e-07,-7.632052486334e-08,-1.4012840108609574e-06,2.855810955160417e-10,6.07317889958009e-09,3e-05,IZ,763.0,1,,,
NA94-19e,NA94-19e,NA94-19,3.214e-08,1.410970023960123e-06,-9.290266960215226e-09,3.057786911419075e-08,3.415327252746535e-09,1.750037138069864e-07,-8.250931547173163e-08,-1.3976416999818583e-06,1.3740383847134105e-10,6.008179752678352e-09,3e-05,ZI,783.0,1,,,
NA94-19e,NA94-19e,NA94-19,2.447e-06,1.0555337532099545e-07,-6.092996037024337e-07,2.306106440315268e-06,5.462930338787981e-07,9.91170363111746e-08,2.5124911281807256e-08,-2.619288047591448e-08,1.0461331448020271e-08,3.071920601542691e-08,3e-05,P,373.0,1,,,
NA94-19e,NA94-19e,NA94-19,2.061e-06,2.9528843257276206e-07,-6.043754396271948e-07,1.9285643731278764e-06,4.0384500328382897e-07,-1.5100655908381744e-09,-1.3040415842725353e-08,-2.949964841618266e-07,8.811117333212004e-09,1.407577062772143e-08,3e-05,P,573.0,1,,,
NA94-19e,NA94-19e,NA94-19,9.361e-07,9.815731463038882e-07,-2.3946978400934227e-07,8.999936108796836e-07,9.459879979295607e-08,1.2326695140281753e-07,-5.8985340428176304e-08,-9.720143156617302e-07,4.0019829867150695e-09,4.249942620546363e-09,3e-05,P,673.0,1,,,
NA94-19e,NA94-19e,NA94-19,2.566e-07,1.3566365623904038e-06,-4.5880648398855274e-08,2.524649007337468e-07,0.0,1.9010780459137575e-07,-1.0326605318595876e-07,-1.3392751424958555e-06,1.0970076213984477e-09,5.771474235728388e-09,3e-05,P,733.0,1,,,
NA94-19f,NA94-19f,NA94-19,1.14e-06,0.0,3.689936769427652e-07,1.0777423369123584e-06,4.376210235977274e-08,0.0,0.0,0.0,1.705791274115279e-08,0.0,3e-05,ZI,273.0,1,,,
NA94-19f,NA94-19f,NA94-19,1.117e-06,5.032265646392366e-08,3.726782767460447e-07,1.0524109878866572e-06,3.5085817890269306e-08,-3.955140065615328e-08,1.0598166414260169e-08,-2.9252954182067895e-08,4.775360534302674e-09,6.744316733495921e-09,3e-05,ZI,373.0,1,,,
NA94-19f,NA94-19f,NA94-19,1.053e-06,6.024165323496962e-08,3.375432624892551e-07,9.972286114473862e-07,2.021490684687322e-08,-2.513408476686928e-08,1.2002376894580078e-08,-5.341607919245482e-08,4.501749903868142e-09,6.378539225820724e-09,3e-05,IZ,473.0,1,,,
NA94-19f,NA94-19f,NA94-19,9.345e-07,1.234541849399245e-07,2.7319472554084103e-07,8.93579683391316e-07,1.3047657526931257e-08,-1.685060748400139e-08,3.9849651376579974e-10,-1.2229813574674683e-07,3.995142720954207e-09,5.655731634093344e-09,3e-05,ZI,573.0,1,,,
NA94-19f,NA94-19f,NA94-19,7.754999999999999e-07,2.1224603623415557e-07,1.9153723168267713e-07,7.514304960359327e-07,8.120868582148612e-09,-6.190918109510311e-09,8.890638199456543e-09,-2.1196935859335466e-07,3.3153913109684183e-09,4.790086463020325e-09,3e-05,IZ,623.0,1,,,
NA94-19f,NA94-19f,NA94-19,6.369e-07,3.0642314692105594e-07,1.5730504559470932e-07,6.171322797231277e-07,6.669479303636945e-09,-4.465409350075327e-08,2.7458700083456603e-09,-3.03139600020397e-07,2.7228532894336372e-09,4.034260439806497e-09,3e-05,ZI,673.0,1,,,
NA94-19f,NA94-19f,NA94-19,4.818e-07,4.302779908954155e-07,1.1573323301042306e-07,4.6765629687125116e-07,-5.886151002422086e-09,-6.889626572809955e-08,1.5896012976847016e-09,-4.2472335370854374e-07,2.0597750272399536e-09,3.4199757644686023e-09,3e-05,IZ,703.0,1,,,
NA94-19f,NA94-19f,NA94-19,1.466e-07,7.433538309747464e-07,3.517538625133292e-08,1.4213714114279316e-07,-7.161376252036904e-09,-1.258655338446502e-07,-4.690310435646832e-08,-7.31117558410793e-07,6.267393503390976e-10,3.266634163333454e-09,3e-05,ZI,733.0,1,,,
